person_id,first_name,last_name,display_first_last,display_last_comma_first,display_fi_last,player_slug,birthdate,school,country,last_affiliation,height,weight,season_exp,jersey,position,rosterstatus,games_played_current_season_flag,team_id,team_name,team_abbreviation,team_code,team_city,playercode,from_year,to_year,dleague_flag,nba_flag,games_played_flag,draft_year,draft_round,draft_number,greatest_75_flag,birth_year,age_at_draft
2220,Brandon,Armstrong,Brandon Armstrong,"Armstrong, Brandon",B. Armstrong,brandon-armstrong,1980-06-16 00:00:00,Pepperdine,USA,Pepperdine/USA,6-5,185.0,4.0,1,Guard,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,brandon_armstrong,2001.0,2003.0,Y,Y,Y,2001.0,1,23,N,1980,21.0
200756,Hilton,Armstrong,Hilton Armstrong,"Armstrong, Hilton",H. Armstrong,hilton-armstrong,1984-11-23 00:00:00,Connecticut,USA,Connecticut/USA,6-11,235.0,6.0,57,Forward-Center,Inactive,N,1610612740,Hornets,NOH,pelicans,New Orleans,hilton_armstrong,2006.0,2013.0,Y,Y,Y,2006.0,1,12,N,1984,22.0
76059,Tate,Armstrong,Tate Armstrong,"Armstrong, Tate",T. Armstrong,tate-armstrong,1955-10-05 00:00:00,Duke,USA,Duke/USA,6-3,175.0,2.0,14,Guard,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_tate_armstrong,1977.0,1978.0,N,Y,Y,1977.0,1,13,N,1955,22.0
76062,Jesse,Arnelle,Jesse Arnelle,"Arnelle, Jesse",J. Arnelle,jesse-arnelle,1933-12-30 00:00:00,Penn State,USA,Penn State/USA,6-5,220.0,1.0,15-18,Forward,Inactive,N,1610612765,Pistons,FTW,pistons,Ft. Wayne Zollner,HISTADD_jesse_arnelle,1955.0,1955.0,N,Y,Y,1955.0,2,13,N,1933,22.0
76064,Bob,Arnzen,Bob Arnzen,"Arnzen, Bob",B. Arnzen,bob-arnzen,1947-11-03 00:00:00,Notre Dame,USA,Notre Dame/USA,6-5,205.0,1.0,21-30,Forward,Inactive,N,1610612758,Royals,CIN,kings,Cincinnati,HISTADD_bob_arnzen,1970.0,1970.0,N,Y,Y,1969.0,8,103,N,1947,22.0
201589,Darrell,Arthur,Darrell Arthur,"Arthur, Darrell",D. Arthur,darrell-arthur,1988-03-25 00:00:00,Kansas,USA,Kansas/USA,6-9,235.0,10.0,00,Forward,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,darrell_arthur,2008.0,2017.0,N,Y,Y,2008.0,1,27,N,1988,20.0
76065,John,Arthurs,John Arthurs,"Arthurs, John",J. Arthurs,john-arthurs,1947-08-15 00:00:00,Tulane,USA,Tulane/USA,6-4,185.0,1.0,12,Guard,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,HISTADD_john_arthurs,1969.0,1969.0,N,Y,Y,1969.0,6,73,N,1947,22.0
201600,Omer,Asik,Omer Asik,"Asik, Omer",O. Asik,omer-asik,1986-07-04 00:00:00,Fenerbahce,Turkey,Fenerbahce/Turkey,7-0,255.0,9.0,3,Center,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,omer_asik,2010.0,2017.0,N,Y,Y,2008.0,2,36,N,1986,22.0
355,Vincent,Askew,Vincent Askew,"Askew, Vincent",V. Askew,vincent-askew,1966-02-28 00:00:00,Memphis,USA,Memphis/USA,6-6,210.0,9.0,,Guard,Inactive,N,0,,,,,vincent_askew,1987.0,1997.0,N,Y,Y,1987.0,2,39,N,1966,21.0
76069,Richard,Atha,Richard Atha,"Atha, Richard",R. Atha,richard-atha,1931-09-21 00:00:00,Indiana State,USA,Indiana State/USA,6-2,190.0,2.0,7,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_dick_atha,1955.0,1957.0,N,Y,Y,1953.0,,,N,1931,22.0
278,Stacey,Augmon,Stacey Augmon,"Augmon, Stacey",S. Augmon,stacey-augmon,1968-08-01 00:00:00,UNLV,USA,UNLV/USA,6-8,213.0,16.0,2,Forward-Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,stacey_augmon,1991.0,2005.0,N,Y,Y,1991.0,1,9,N,1968,23.0
200788,James,Augustine,James Augustine,"Augustine, James",J. Augustine,james-augustine,1984-02-27 00:00:00,Illinois,USA,Illinois/USA,6-10,235.0,2.0,40,Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,james_augustine,2006.0,2007.0,Y,Y,Y,2006.0,2,41,N,1984,22.0
1134,Ike,Austin,Ike Austin,"Austin, Ike",I. Austin,ike-austin,1969-08-18 00:00:00,Arizona State,USA,Arizona State/USA,6-10,288.0,9.0,,Center,Inactive,N,0,,,,,ike_austin,1991.0,2001.0,N,Y,Y,1991.0,2,48,N,1969,22.0
76073,John,Austin,John Austin,"Austin, John",J. Austin,john-austin,1944-08-31 00:00:00,Boston College,USA,Boston College/USA,6-0,170.0,1.0,34,Guard,Inactive,N,1610612764,Bullets,BLT,wizards,Baltimore,HISTADD_johnny_austin,1966.0,1966.0,N,Y,Y,1966.0,4,38,N,1944,22.0
138,Anthony,Avent,Anthony Avent,"Avent, Anthony",A. Avent,anthony-avent,1969-10-18 00:00:00,Seton Hall,USA,Seton Hall/USA,6-9,240.0,6.0,30,Center,Inactive,N,1610612749,Bucks,MIL,bucks,Milwaukee,anthony_avent,1992.0,1999.0,N,Y,Y,1991.0,1,15,N,1969,22.0
76076,William,Averitt,William Averitt,"Averitt, William",W. Averitt,william-averitt,1952-07-22 00:00:00,Pepperdine,USA,Pepperdine/USA,6-2,170.0,2.0,15,Guard,Inactive,N,1610612746,Braves,BUF,clippers,Buffalo,HISTADD_bird_averitt,1976.0,1977.0,N,Y,Y,1973.0,4,55,N,1952,21.0
1895,William,Avery,William Avery,"Avery, William",W. Avery,william-avery,1979-08-08 00:00:00,Duke,USA,Duke/USA,6-2,180.0,4.0,30,Guard,Inactive,N,1610612750,Timberwolves,MIN,timberwolves,Minnesota,william_avery,1999.0,2002.0,N,Y,Y,1999.0,1,14,N,1979,20.0
76078,Dennis,Awtrey,Dennis Awtrey,"Awtrey, Dennis",D. Awtrey,dennis-awtrey,1948-02-22 00:00:00,Santa Clara,USA,Santa Clara/USA,6-10,235.0,12.0,20,Center,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,HISTADD_dennis_awtrey,1970.0,1981.0,N,Y,Y,1970.0,3,46,N,1948,22.0
201965,Jeff,Ayres,Jeff Ayres,"Ayres, Jeff",J. Ayres,jeff-ayres,1987-04-29 00:00:00,Arizona State,USA,Arizona State/USA,6-9,250.0,7.0,19,Forward-Center,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,jeff_ayres,2009.0,2015.0,Y,Y,Y,2009.0,2,31,N,1987,22.0
202337,Luke,Babbitt,Luke Babbitt,"Babbitt, Luke",L. Babbitt,luke-babbitt,1989-06-20 00:00:00,Nevada-Reno,USA,Nevada-Reno/USA,6-9,225.0,9.0,22,Forward,Inactive,N,1610612740,Pelicans,NOP,pelicans,New Orleans,luke_babbitt,2010.0,2017.0,Y,Y,Y,2010.0,1,16,N,1989,21.0
76079,Milos,Babic,Milos Babic,"Babic, Milos",M. Babic,milos-babic,1968-11-23 00:00:00,Tennessee Tech,USA,Tennessee Tech/USA,7-0,240.0,2.0,00,Center,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_milos_babic,1990.0,1991.0,N,Y,Y,1990.0,2,50,N,1968,22.0
76080,Johnny,Bach,Johnny Bach,"Bach, Johnny",J. Bach,johnny-bach,1924-07-10 00:00:00,Fordham,USA,Fordham/USA,6-2,180.0,1.0,17,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_johnny_bach,1948.0,1948.0,N,Y,Y,1948.0,,,N,1924,24.0
1628407,Dwayne,Bacon,Dwayne Bacon,"Bacon, Dwayne",D. Bacon,dwayne-bacon,1995-08-30 00:00:00,Florida State,USA,Florida State/USA,6-6,221.0,5.0,8,Guard-Forward,Inactive,N,1610612753,Magic,ORL,magic,Orlando,dwayne_bacon,2017.0,2020.0,Y,Y,Y,2017.0,2,40,N,1995,22.0
76081,Jim,Baechtold,Jim Baechtold,"Baechtold, Jim",J. Baechtold,jim-baechtold,1927-12-09 00:00:00,Eastern Kentucky,USA,Eastern Kentucky/USA,6-4,205.0,5.0,10,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_jim_baechtold,1952.0,1956.0,N,Y,Y,1952.0,1,2,N,1927,25.0
2053,Dalibor,Bagaric,Dalibor Bagaric,"Bagaric, Dalibor",D. Bagaric,dalibor-bagaric,1980-07-02 00:00:00,Benston Zagreb,Croatia,Benston Zagreb/Croatia,7-1,290.0,4.0,11,Center,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,dalibor_bagaric,2000.0,2002.0,N,Y,Y,2000.0,1,24,N,1980,20.0
76082,John,Bagley,John Bagley,"Bagley, John",J. Bagley,john-bagley,1960-04-23 00:00:00,Boston College,USA,Boston College/USA,6-0,185.0,11.0,5,Guard,Inactive,N,1610612739,Cavaliers,CLE,cavaliers,Cleveland,HISTADD_john_bagley,1982.0,1993.0,N,Y,Y,1982.0,1,12,N,1960,22.0
76084,Carl,Bailey,Carl Bailey,"Bailey, Carl",C. Bailey,carl-bailey,1958-04-23 00:00:00,Tuskegee,USA,Tuskegee/USA,7-0,210.0,1.0,21,Center,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_carl_bailey,1981.0,1981.0,N,Y,Y,1980.0,3,66,N,1958,22.0
76083,Gus,Bailey,Gus Bailey,"Bailey, Gus",G. Bailey,gus-bailey,1951-02-18 00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-5,185.0,5.0,20,Guard,Inactive,N,1610612745,Rockets,HOU,rockets,Houston,HISTADD_gus_bailey,1974.0,1979.0,N,Y,Y,1974.0,2,23,N,1951,23.0
76085,James,Bailey,James Bailey,"Bailey, James",J. Bailey,james-bailey,1957-05-21 00:00:00,Rutgers,USA,Rutgers/USA,6-9,220.0,9.0,2,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_james_bailey,1979.0,1987.0,N,Y,Y,1979.0,1,6,N,1957,22.0
1847,Thurl,Bailey,Thurl Bailey,"Bailey, Thurl",T. Bailey,thurl-bailey,1961-04-07 00:00:00,North Carolina State,USA,North Carolina State/USA,6-11,247.0,12.0,41,Forward,Inactive,N,1610612762,Jazz,UTA,jazz,Utah,thurl_bailey,1983.0,1998.0,N,Y,Y,1983.0,1,7,N,1961,22.0
1753,Toby,Bailey,Toby Bailey,"Bailey, Toby",T. Bailey,toby-bailey,1975-11-19 00:00:00,UCLA,USA,UCLA/USA,6-6,213.0,3.0,11,Guard,Inactive,N,1610612756,Suns,PHX,suns,Phoenix,toby_bailey,1998.0,2002.0,N,Y,Y,1998.0,2,45,N,1975,23.0
452,Vin,Baker,Vin Baker,"Baker, Vin",V. Baker,vin-baker,1971-11-23 00:00:00,Hartford,USA,Hartford/USA,6-11,240.0,13.0,34,Forward,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,vin_baker,1993.0,2005.0,N,Y,Y,1993.0,1,8,N,1971,22.0
1627735,Wade,Baldwin IV,Wade Baldwin IV,"Baldwin IV, Wade",W. Baldwin IV,wade-baldwin-iv,1996-03-29 00:00:00,Vanderbilt,USA,Vanderbilt/USA,6-4,200.0,3.0,,Guard,Inactive,N,0,,,,,wade_baldwin iv,2016.0,2018.0,Y,Y,Y,2016.0,1,17,N,1996,20.0
200764,Renaldo,Balkman,Renaldo Balkman,"Balkman, Renaldo",R. Balkman,renaldo-balkman,1984-07-14 00:00:00,South Carolina,USA,South Carolina/USA,6-8,225.0,7.0,,Forward,Inactive,N,0,,,,,renaldo_balkman,2006.0,2011.0,Y,Y,Y,2006.0,1,20,N,1984,22.0
76091,Greg,Ballard,Greg Ballard,"Ballard, Greg",G. Ballard,greg-ballard,1955-01-29 00:00:00,Oregon,USA,Oregon/USA,6-7,215.0,11.0,42,Forward,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_greg_ballard,1977.0,1988.0,N,Y,Y,1977.0,1,4,N,1955,22.0
76093,Gene,Banks,Gene Banks,"Banks, Gene",G. Banks,gene-banks,1959-05-15 00:00:00,Duke,USA,Duke/USA,6-7,215.0,6.0,20,Forward,Inactive,N,1610612759,Spurs,SAS,spurs,San Antonio,HISTADD_gene_banks,1981.0,1986.0,N,Y,Y,1981.0,2,28,N,1959,22.0
2556,Marcus,Banks,Marcus Banks,"Banks, Marcus",M. Banks,marcus-banks,1981-11-19 00:00:00,UNLV,USA,UNLV/USA,6-2,205.0,9.0,15,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,marcus_banks,2003.0,2010.0,Y,Y,Y,2003.0,1,13,N,1981,22.0
76094,Ken,Bannister,Ken Bannister,"Bannister, Ken",K. Bannister,ken-bannister,1960-04-01 00:00:00,St. Augustine's,USA,St. Augustine's/USA,6-9,235.0,5.0,51,Forward,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_ken_bannister,1984.0,1990.0,N,Y,Y,1984.0,7,156,N,1960,24.0
76095,Mike,Bantom,Mike Bantom,"Bantom, Mike",M. Bantom,mike-bantom,1951-12-03 00:00:00,St. Joseph's (PA),USA,St. Joseph's (PA)/USA,6-9,200.0,9.0,42,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,HISTADD_mike_bantom,1973.0,1981.0,N,Y,Y,1973.0,1,8,N,1951,22.0
1627760,Cat,Barber,Cat Barber,"Barber, Cat",C. Barber,cat-barber,1994-07-25 00:00:00,North Carolina State,USA,North Carolina State/USA,6-1,173.0,1.0,,Guard,Inactive,N,0,,,,,cat_barber,2021.0,2021.0,Y,Y,Y,2016.0,,,N,1994,22.0
76096,John,Barber,John Barber,"Barber, John",J. Barber,john-barber,1927-06-27 00:00:00,California State-Los Angeles,USA,California State-Los Angeles/USA,6-6,210.0,1.0,25,Forward,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_john_barber,1956.0,1956.0,N,Y,Y,1956.0,,,N,1927,29.0
76097,Stephen,Bardo,Stephen Bardo,"Bardo, Stephen",S. Bardo,stephen-bardo,1968-04-05 00:00:00,Illinois,USA,Illinois/USA,6-5,190.0,3.0,25,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,HISTADD_stephen_bardo,1991.0,1995.0,N,Y,Y,1990.0,2,41,N,1968,22.0
76098,Cliff,Barker,Cliff Barker,"Barker, Cliff",C. Barker,cliff-barker,1921-01-15 00:00:00,Kentucky,USA,Kentucky/USA,6-2,185.0,3.0,,Guard,Inactive,N,1610610030,Olympians,INO,olympians,Indianapolis,HISTADD_cliff_barker,1949.0,1951.0,N,Y,Y,1949.0,5,,N,1921,28.0
76099,Tom,Barker,Tom Barker,"Barker, Tom",T. Barker,tom-barker,1955-03-11 00:00:00,Hawaii,USA,Hawaii/USA,6-11,225.0,2.0,6,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_tom_barker,1976.0,1978.0,N,Y,Y,1976.0,4,53,N,1955,21.0
787,Charles,Barkley,Charles Barkley,"Barkley, Charles",C. Barkley,charles-barkley,1963-02-20 00:00:00,Auburn,USA,Auburn/USA,6-6,252.0,16.0,34,Forward,Inactive,N,1610612755,76ers,PHI,sixers,Philadelphia,charles_barkley,1984.0,1999.0,N,Y,Y,1984.0,1,5,Y,1963,21.0
2057,Erick,Barkley,Erick Barkley,"Barkley, Erick",E. Barkley,erick-barkley,1978-02-21 00:00:00,St. John's (NY),USA,St. John's (NY)/USA,6-1,185.0,3.0,1,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,erick_barkley,2000.0,2002.0,N,Y,Y,2000.0,1,28,N,1978,22.0
76105,Jim,Barnes,Jim Barnes,"Barnes, Jim",J. Barnes,jim-barnes,1941-04-13 00:00:00,Texas-El Paso,USA,Texas-El Paso/USA,6-8,210.0,7.0,12,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,HISTADD_jim_barnes,1964.0,1970.0,N,Y,Y,1964.0,1,1,N,1941,23.0
76104,Marvin,Barnes,Marvin Barnes,"Barnes, Marvin",M. Barnes,marvin-barnes,1952-07-27 00:00:00,Providence,USA,Providence/USA,6-9,210.0,4.0,27,Forward,Inactive,N,1610612746,Clippers,SDC,clippers,San Diego,HISTADD_marvin_barnes,1976.0,1979.0,N,Y,Y,1974.0,1,2,N,1952,22.0
2440,Matt,Barnes,Matt Barnes,"Barnes, Matt",M. Barnes,matt-barnes,1980-03-09 00:00:00,UCLA,USA,UCLA/USA,6-7,226.0,15.0,22,Forward,Inactive,N,1610612746,Clippers,LAC,clippers,Los Angeles,matt_barnes,2002.0,2016.0,N,Y,Y,2002.0,2,45,N,1980,22.0
76106,Jim,Barnett,Jim Barnett,"Barnett, Jim",J. Barnett,jim-barnett,1944-07-07 00:00:00,Oregon,USA,Oregon/USA,6-4,170.0,11.0,33,Guard,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_jim_barnett,1966.0,1976.0,N,Y,Y,1966.0,1,8,N,1944,22.0
76108,John,Barnhill,John Barnhill,"Barnhill, John",J. Barnhill,john-barnhill,1938-03-20 00:00:00,Tennessee State,USA,Tennessee State/USA,6-1,180.0,7.0,11,Guard,Inactive,N,1610612737,Hawks,STL,hawks,St. Louis,HISTADD_rabbit_barnhill,1962.0,1968.0,N,Y,Y,1959.0,11,77,N,1938,21.0
76109,Norton,Barnhill,Norton Barnhill,"Barnhill, Norton",N. Barnhill,norton-barnhill,1953-07-15 00:00:00,Washington State,USA,Washington State/USA,6-4,205.0,1.0,10,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,HISTADD_norton_barnhill,1976.0,1976.0,N,Y,Y,1976.0,8,134,N,1953,23.0
76110,Leo,Barnhorst,Leo Barnhorst,"Barnhorst, Leo",L. Barnhorst,leo-barnhorst,1924-05-11 00:00:00,Notre Dame,USA,Notre Dame/USA,6-4,190.0,5.0,8-15,Forward,Inactive,N,1610610030,Olympians,INO,olympians,Indianapolis,HISTADD_barney_barnhorst,1949.0,1953.0,N,Y,Y,1949.0,2,,N,1924,25.0
76112,Mike,Barr,Mike Barr,"Barr, Mike",M. Barr,mike-barr,1950-10-19 00:00:00,Duquesne,USA,Duquesne/USA,6-3,180.0,1.0,34,Guard,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_mike_barr,1976.0,1976.0,N,Y,Y,1972.0,13,180,N,1950,22.0
76114,Ernie,Barrett,Ernie Barrett,"Barrett, Ernie",E. Barrett,ernie-barrett,1929-08-27 00:00:00,Kansas State,USA,Kansas State/USA,,,2.0,,,Inactive,N,0,,,,,europelive,1953.0,2008.0,N,Y,Y,1951.0,1,7,N,1929,22.0
344,Dana,Barros,Dana Barros,"Barros, Dana",D. Barros,dana-barros,1967-04-13 00:00:00,Boston College,USA,Boston College/USA,5-11,165.0,15.0,,Guard,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,dana_barros,1989.0,2003.0,N,Y,Y,1989.0,1,16,N,1967,22.0
699,Brent,Barry,Brent Barry,"Barry, Brent",B. Barry,brent-barry,1971-12-31 00:00:00,Oregon State,USA,Oregon State/USA,6-7,210.0,15.0,17,Guard,Inactive,N,1610612760,SuperSonics,SEA,thunder,Seattle,brent_barry,1995.0,2008.0,N,Y,Y,1995.0,1,15,N,1971,24.0
1003,Drew,Barry,Drew Barry,"Barry, Drew",D. Barry,drew-barry,1973-02-17 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,191.0,3.0,10,Guard,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,drew_barry,1997.0,1999.0,N,Y,Y,1996.0,2,57,N,1973,23.0
468,Jon,Barry,Jon Barry,"Barry, Jon",J. Barry,jon-barry,1969-07-25 00:00:00,Georgia Tech,USA,Georgia Tech/USA,6-5,210.0,14.0,,Guard,Inactive,N,0,,,,,jon_barry,1992.0,2005.0,N,Y,Y,1992.0,1,21,N,1969,23.0
600013,Rick,Barry,Rick Barry,"Barry, Rick",R. Barry,rick-barry,1944-03-28 00:00:00,Miami,USA,Miami/USA,6-7,205.0,10.0,24,Forward,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_rick_barry,1965.0,1979.0,N,Y,Y,1965.0,1,2,Y,1944,21.0
76118,Vic,Bartolome,Vic Bartolome,"Bartolome, Vic",V. Bartolome,vic-bartolome,1948-09-29 00:00:00,Oregon State,USA,Oregon State/USA,7-0,230.0,1.0,20,Center,Inactive,N,1610612744,Warriors,GOS,warriors,Golden State,HISTADD_vic_bartolome,1971.0,1971.0,N,Y,Y,1970.0,6,87,N,1948,22.0
101138,Brandon,Bass,Brandon Bass,"Bass, Brandon",B. Bass,brandon-bass,1985-04-30 00:00:00,Louisiana State,USA,Louisiana State/USA,6-8,250.0,13.0,30,Forward,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,brandon_bass,2005.0,2016.0,Y,Y,Y,2005.0,2,33,N,1985,20.0
76120,Tim,Bassett,Tim Bassett,"Bassett, Tim",T. Bassett,tim-bassett,1951-04-01 00:00:00,Georgia,USA,Georgia/USA,6-8,225.0,4.0,21,Forward,Inactive,N,1610612751,Nets,NJN,nets,New Jersey,HISTADD_tim_bassett,1976.0,1979.0,N,Y,Y,1973.0,7,106,N,1951,22.0
1766,Maceo,Baston,Maceo Baston,"Baston, Maceo",M. Baston,maceo-baston,1976-05-29 00:00:00,Michigan,USA,Michigan/USA,6-10,230.0,5.0,9,Forward,Inactive,N,1610612754,Pacers,IND,pacers,Indiana,maceo_baston,2002.0,2008.0,N,Y,Y,1998.0,2,58,N,1976,22.0
76121,Billyray,Bates,Billyray Bates,"Bates, Billyray",B. Bates,billyray-bates,1956-05-31 00:00:00,Kentucky State,USA,Kentucky State/USA,6-4,210.0,4.0,35,Guard,Inactive,N,1610612757,Trail Blazers,POR,blazers,Portland,HISTADD_billy_ray_bates,1979.0,1982.0,N,Y,Y,1978.0,3,47,N,1956,22.0
1499,Tony,Battie,Tony Battie,"Battie, Tony",T. Battie,tony-battie,1976-02-11 00:00:00,Texas Tech,USA,Texas Tech/USA,6-11,240.0,15.0,4,Center,Inactive,N,1610612738,Celtics,BOS,celtics,Boston,tony_battie,1997.0,2011.0,N,Y,Y,1997.0,1,5,N,1976,21.0
2203,Shane,Battier,Shane Battier,"Battier, Shane",S. Battier,shane-battier,1978-09-09 00:00:00,Duke,USA,Duke/USA,6-8,220.0,13.0,31,Forward,Inactive,N,1610612763,Grizzlies,MEM,grizzlies,Memphis,shane_battier,2001.0,2013.0,N,Y,Y,2001.0,1,6,N,1978,23.0
76124,Dave,Batton,Dave Batton,"Batton, Dave",D. Batton,dave-batton,1956-03-26 00:00:00,Notre Dame,USA,Notre Dame/USA,6-10,240.0,2.0,45,Center,Inactive,N,1610612764,Bullets,WAS,wizards,Washington,HISTADD_dave_batton,1982.0,1983.0,N,Y,Y,1978.0,3,62,N,1956,22.0
76125,Johnny,Baum,Johnny Baum,"Baum, Johnny",J. Baum,johnny-baum,1946-06-17 00:00:00,Temple,USA,Temple/USA,6-5,200.0,2.0,14,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,HISTADD_johnny_baum,1969.0,1970.0,N,Y,Y,1969.0,2,23,N,1946,23.0
2437,Lonny,Baxter,Lonny Baxter,"Baxter, Lonny",L. Baxter,lonny-baxter,1979-01-27 00:00:00,Maryland,USA,Maryland/USA,6-8,260.0,4.0,35,Forward,Inactive,N,1610612741,Bulls,CHI,bulls,Chicago,lonny_baxter,2002.0,2005.0,N,Y,Y,2002.0,2,43,N,1979,23.0
76127,Elgin,Baylor,Elgin Baylor,"Baylor, Elgin",E. Baylor,elgin-baylor,1934-09-16 00:00:00,Seattle,USA,Seattle/USA,6-5,225.0,14.0,22,Forward,Inactive,N,1610612747,Lakers,LAL,lakers,Los Angeles,HISTADD_elgin_baylor,1958.0,1971.0,N,Y,Y,1958.0,1,1,Y,1934,24.0
76129,Ed,Beach,Ed Beach,"Beach, Ed",E. Beach,ed-beach,1929-01-25 00:00:00,West Virginia,USA,West Virginia/USA,6-3,200.0,1.0,,Forward,Inactive,N,1610612737,Blackhawks,TCB,hawks,Tri-Cities,HISTADD_ed_beach,1950.0,1950.0,N,Y,Y,1950.0,5,,N,1929,21.0
76130,Butch,Beard,Butch Beard,"Beard, Butch",B. Beard,butch-beard,1947-05-04 00:00:00,Louisville,USA,Louisville/USA,6-3,185.0,9.0,9,Guard,Inactive,N,1610612752,Knicks,NYK,knicks,New York,HISTADD_butch_beard,1969.0,1978.0,N,Y,Y,1969.0,1,10,N,1947,22.0
76131,Ralph,Beard,Ralph Beard,"Beard, Ralph",R. Beard,ralph-beard,1927-12-02 00:00:00,Kentucky,USA,Kentucky/USA,5-10,175.0,2.0,,Guard,Inactive,N,1610610030,Olympians,INO,olympians,Indianapolis,HISTADD_ralph_beard,1949.0,1950.0,N,Y,Y,1949.0,2,,N,1927,22.0
2602,Jerome,Beasley,Jerome Beasley,"Beasley, Jerome",J. Beasley,jerome-beasley,1980-05-17 00:00:00,North Dakota,USA,North Dakota/USA,6-9,237.0,2.0,24,Forward,Inactive,N,1610612748,Heat,MIA,heat,Miami,jerome_beasley,2003.0,2003.0,Y,Y,Y,2003.0,2,33,N,1980,23.0
76133,Zelmo,Beaty,Zelmo Beaty,"Beaty, Zelmo",Z. Beaty,zelmo-beaty,1939-10-25 00:00:00,Prairie View A&M,USA,Prairie View A&M/USA,6-9,225.0,8.0,31,Center,Inactive,N,1610612737,Hawks,ATL,hawks,Atlanta,HISTADD_bigz_beaty,1962.0,1974.0,N,Y,Y,1962.0,1,3,N,1939,23.0
201958,Rodrigue,Beaubois,Rodrigue Beaubois,"Beaubois, Rodrigue",R. Beaubois,rodrigue-beaubois,1988-02-24 00:00:00,Cholet,France,Cholet/France,6-2,185.0,5.0,3,Guard,Inactive,N,1610612742,Mavericks,DAL,mavericks,Dallas,rodrigue_beaubois,2009.0,2012.0,N,Y,Y,2009.0,1,25,N,1988,21.0
76134,Byron,Beck,Byron Beck,"Beck, Byron",B. Beck,byron-beck,1945-01-25 00:00:00,Denver,USA,Denver/USA,6-9,225.0,1.0,40,Center,Inactive,N,1610612743,Nuggets,DEN,nuggets,Denver,HISTADD_byron_beck,1976.0,1976.0,N,Y,Y,1967.0,2,15,N,1945,22.0
76136,Ernie,Beck,Ernie Beck,"Beck, Ernie",E. Beck,ernie-beck,1931-12-11 00:00:00,Pennsylvania,USA,Pennsylvania/USA,6-4,190.0,7.0,12,Guard,Inactive,N,1610612744,Warriors,PHW,warriors,Philadelphia,HISTADD_ernie_beck,1953.0,1960.0,N,Y,Y,1953.0,,,N,1931,22.0
76140,Ron,Behagen,Ron Behagen,"Behagen, Ron",R. Behagen,ron-behagen,1951-01-14 00:00:00,Minnesota,USA,Minnesota/USA,6-9,185.0,7.0,12,Forward,Inactive,N,1610612758,Kings,KCK,kings,Kansas City,HISTADD_ron_behagen,1973.0,1979.0,N,Y,Y,1973.0,1,7,N,1951,22.0
76141,Elmer,Behnke,Elmer Behnke,"Behnke, Elmer",E. Behnke,elmer-behnke,1929-02-03 00:00:00,Bradley,USA,Bradley/USA,6-7,210.0,1.0,,Center,Inactive,N,1610612737,Hawks,MIH,hawks,Milwaukee,HISTADD_elmer_behnke,1951.0,1951.0,N,Y,Y,1951.0,4,37,N,1929,22.0
